/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_25_544.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_25_544.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_25_544.jpg, 0, 0, 0, 7.85938E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_25_645.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_25_645.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_25_645.jpg, 0, 0, 0, 7.784307E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_25_746.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_25_746.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_25_746.jpg, 0, 0, 0, 7.834957E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_25_849.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_25_849.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_25_849.jpg, 0, 0, 0, 8.047578E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_25_950.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_25_950.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_25_950.jpg, 0, 0, 0, 7.821528E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_053.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_053.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_053.jpg, 0, 0, 0, 7.826513E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_157.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_157.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_157.jpg, 0, 0, 0, 7.979576E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_258.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_258.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_258.jpg, 0, 0, 0, 7.878379E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_361.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_361.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_361.jpg, 0, 0, 0, 7.791131E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_462.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_462.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_462.jpg, 0, 0, 0, 7.864378E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_565.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_565.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_565.jpg, 0, 0, 0, 7.780996E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_668.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_668.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_668.jpg, 0, 0, 0, 7.874227E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_769.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_769.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_769.jpg, 0, 0, 0, 7.842176E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_873.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_873.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_873.jpg, 0, 0, 0, 8.005319E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_26_976.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_26_976.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_26_976.jpg, -0.3092072, 0, 0, 9.118327E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_080.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_080.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_080.jpg, -0.6057179, 0, 0, 9.811846E-05
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_184.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_184.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_184.jpg, -0.9024393, 0, 0, 0.000103527
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_290.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_290.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_290.jpg, -1, 0.2976029, 0, 0.2199956
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_400.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_400.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_400.jpg, -1, 0.6554757, 0, 0.8526002
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_503.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_503.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_503.jpg, -1, 0.5501007, 0, 1.614752
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_605.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_605.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_605.jpg, -1, 0.2442627, 0, 2.029318
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_709.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_709.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_709.jpg, -1, 0, 0, 2.08437
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_812.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_812.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_812.jpg, -1, 0, 0, 2.047367
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_27_913.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_27_913.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_27_913.jpg, -1, 0, 0, 2.012105
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_021.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_021.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_021.jpg, -1, 0, 0, 1.970486
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_124.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_124.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_124.jpg, -1, 0, 0, 1.93636
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_228.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_228.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_228.jpg, -1, 0, 0, 1.902733
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_330.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_330.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_330.jpg, -1, 0, 0, 1.869599
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_434.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_434.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_434.jpg, -1, 0, 0, 1.830471
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_537.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_537.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_537.jpg, -1, 0, 0, 1.798402
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_637.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_637.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_637.jpg, -1, 0, 0, 1.766809
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_738.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_738.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_738.jpg, -1, 0, 0, 1.735687
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_842.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_842.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_842.jpg, 0.054456, 0, 0, 1.659606
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_28_942.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_28_942.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_28_942.jpg, 0.3448588, 0, 0, 1.618438
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_047.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_047.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_047.jpg, 0.6436918, 0, 0, 1.587666
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_149.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_149.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_149.jpg, 0.948765, 0, 0, 1.545946
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_255.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_255.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_255.jpg, 1, 0.2603009, 0, 1.629188
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_357.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_357.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_357.jpg, 1, 0.5691959, 0, 2.144054
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_458.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_458.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_458.jpg, 0.7812701, 0.8725559, 0, 3.021803
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_561.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_561.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_561.jpg, 0.4879541, 1, 0, 4.180129
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_661.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_661.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_661.jpg, 0.1894239, 1, 0, 5.349696
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_762.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_762.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_762.jpg, -0.1025341, 1, 0, 6.492398
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_863.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_863.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_863.jpg, -0.1145071, 1, 0, 7.616506
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_29_964.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_29_964.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_29_964.jpg, 0, 1, 0, 8.744295
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_068.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_068.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_068.jpg, 0, 1, 0, 9.863738
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_169.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_169.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_169.jpg, -0.09766781, 1, 0, 10.97029
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_272.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_272.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_272.jpg, -0.3610021, 1, 0, 12.12976
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_374.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_374.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_374.jpg, -0.00119698, 1, 0, 13.40231
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_476.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_476.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_476.jpg, 0, 1, 0, 14.28178
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_580.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_580.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_580.jpg, 0, 1, 0, 15.48978
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_680.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_680.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_680.jpg, -0.124212, 1, 0, 16.47287
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_782.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_782.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_782.jpg, -0.418431, 0.755374, 0, 17.35779
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_30_991.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_30_991.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_30_991.jpg, -1, 0.1081061, 0, 17.38971
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_091.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_091.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_091.jpg, -1, 0.3683262, 0, 17.17383
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_194.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_194.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_194.jpg, -1, 0.3689835, 0, 17.54276
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_297.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_297.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_297.jpg, -1, 0.05970764, 0, 17.7166
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_399.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_399.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_399.jpg, -1, 0, 0, 17.33056
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_500.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_500.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_500.jpg, -1, 0, 0, 17.26363
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_602.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_602.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_602.jpg, 0.1804172, 0, 0, 16.76104
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_705.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_705.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_705.jpg, 0.4864529, 0, 0, 16.43284
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_808.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_808.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_808.jpg, 0.775089, 0, 0, 15.77709
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_31_915.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_31_915.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_31_915.jpg, 1, 0, 0, 15.05179
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_021.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_021.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_021.jpg, 1, 0, 0, 14.12145
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_126.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_126.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_126.jpg, 1, 0, 0, 14.18888
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_230.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_230.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_230.jpg, 1, 0, 0, 13.57615
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_331.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_331.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_331.jpg, 1, 0, 0, 13.71732
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_436.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_436.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_436.jpg, 0.687778, 0.2730389, 0, 13.82327
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_537.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_537.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_537.jpg, 0.382549, 0.4186141, 0, 13.97983
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_641.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_641.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_641.jpg, -0.04415703, 0.1222801, 0, 14.44444
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_741.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_741.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_741.jpg, -0.345603, 0, 0, 13.83431
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_845.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_845.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_845.jpg, -0.6449579, 0, 0, 13.98485
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_32_946.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_32_946.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_32_946.jpg, -0.9453599, 0, 0, 13.11301
/Users/bschmuck/Documents/Self-Driving Course/IMG/center_2020_04_28_17_27_33_048.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/left_2020_04_28_17_27_33_048.jpg, /Users/bschmuck/Documents/Self-Driving Course/IMG/right_2020_04_28_17_27_33_048.jpg, -0.9697779, 0.3013802, 0, 13.3792
